"date","hora","comercio","actividad","importe","operacion","quien"
2006-06-01,"7:59:08",NA,"CAJEROS AUTOMATICOS","500","REINTEGRO EN CAJERO PROPIO","Matías Amat"
2006-06-01,"08:19:49","VINCI PARK - M.MOLINA ","GARAJES Y APARCAMIENTOS","4.05","COMPRA","Pedro Bugidos Garay"
2006-06-01,"08:27:00","E.S. TRES CANTOS MARKOIL ","BP OIL","41","COMPRA","Miguel Ángel Abejón Resa"
2006-06-01,"09:08:25","AGIP ESPA#A SA ","AGIP","45","COMPRA","Rodolfo Benito Valenciano"
2006-06-01,"12:45:56","E S CONCORDY S A ","C.A.M.P.S.A.","65.04","COMPRA","Ángel Eugenio Gómez del Pulgar Perales"
2006-06-01,"13:14:45","E.S. AREA SERV LA PALOMA","GASOLINERAS","44.41","COMPRA","Miguel Ángel Araujo"
2006-06-01,"13:27:08","AZIMUT TRAVEL S.A. ","AGENCIAS DE VIAJES","1550","COMPRA","María Carmen Cafranga Cavestany"
2006-06-01,"13:54:27","OH DELICATESSE ","SUPERMERCADOS,ULTRAMARINOS, ECONOMATOS","10.9","COMPRA","Ramón Espinar Gallego"
2006-06-01,"14:00:54","COMERCIAL NARVAEZ ","SUPERMERCADOS,ULTRAMARINOS, ECONOMATOS","15.17","COMPRA","Ramón Espinar Gallego"
2006-06-01,"16:11:14","ASADOR FRONTON S.L.","RESTAURANTES RESTO","253","COMPRA","Miguel Blesa de la Parra"
2006-06-01,"16:21:07","LA ARROCERIA DE MARIA S.L","RESTAURANTES RESTO","54.57","COMPRA","Antonio Romero Lázaro"
2006-06-01,"16:21:39","GREGORIO III -GPRS ","RESTAURANTES RESTO","99.08","COMPRA","Gonzalo Martín Pascual"
2006-06-01,"16:34:28","AUTOPISTAS DEL HENARES","AUTOPISTAS (TERMINALES)","4.05","COMPRA","Carlos Mª Martínez"
2006-06-01,"16:35:13","ASADOR CRUZ NEVADA","RESTAURANTES RESTO","103.15","COMPRA","Rubén Cruz Uribe"
2006-06-01,"16:44:40","ALDENTE ","RESTAURANTES RESTO","107","COMPRA","Rodolfo Benito Valenciano"
2006-06-01,"16:57:54","EL RODIZIO ","RESTAURANTES RESTO","548.88","COMPRA","Ángel Rizaldos González"
2006-06-01,"17:27:41","EL FOQUE ","RESTAURANTES RESTO","218.65","COMPRA","Miguel Ángel Abejón Resa"
2006-06-01,"17:41:01","CEDIPSA 13254-1 ALFAMURCI","CEPSA","42.1","COMPRA","Miguel Ángel Araujo"
2006-06-01,"20:00:55","PERFUMERIAS ORIENTAL ","G.SUPERFICIES DE DROGUERIA Y PERFUMERIA","96.79","COMPRA","Antonio Rey de Viñas Sánchez-Majestad"
2006-06-01,"20:06:14","SANTOYO HNOS S L IZDO ","GASOLINERAS","32.01","COMPRA","Rodolfo Benito Valenciano"
2006-06-01,"20:16:24","EE.SS.ALCOBENDAS DCHA-VEL ","AGIP","49.05","COMPRA","Gonzalo Martín Pascual"
2006-06-01,"23:02:32","LE DRAGON","RESTAURANTES RESTO","86.34","COMPRA","Carmen Contreras"
