"date","hora","comercio","actividad","importe","operacion","quien"
2012-03-02,"22:06:31",NA,"CAJEROS AUTOMATICOS","1000","REINTEGRO EN CAJERO PROPIO","Rodrigo Rato Figaredo"
2012-03-02,"23:43:08","EL CORTE INGLES ","HIPERCOR SUPERMERCADOS EL CORTE INGLES","500","COMPRA","José Manuel Fernández Norniella"
2012-03-02,"23:43:09","EL CORTE INGLES ","HIPERCOR SUPERMERCADOS EL CORTE INGLES","500","COMPRA","José Manuel Fernández Norniella"
2012-03-02,"23:43:09","EL CORTE INGLES ","HIPERCOR SUPERMERCADOS EL CORTE INGLES","400","COMPRA","José Manuel Fernández Norniella"
2012-03-03,"0:59:43","REST EL CELLER DE CAN ROCA","RESTAURANTES RESTO","950.79","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-03,"20:23:53","MICROGESTIO SL GIRONA","ELECTRODOMESTICOS,EQUIPOS ELECTRICOS","44","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-04,"11:59:06","HOTEL AC PALAU BELLAVISTA","HOTELES 4 Y 5 ESTRELLAS,BALNEARIOS,CAMPI","380.38","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-04,"16:04:22","RESTAURANT HISPANIA","RESTAURANTES RESTO","383.04","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-05,"11:47:47",NA,"AGENCIAS BANCARIAS(ANTICIPO VENTANILLA)","700","DISPOSICION EFECTIVO OFICINA","Ildefonso Sánchez Barcoj"
2012-03-06,"15:23:47",NA,"INSTRUMENTOS MUSICALES","23.98","COMPRA","José Manuel Fernández Norniella"
2012-03-07,"15:27:19",NA,"INSTRUMENTOS MUSICALES","6.78","COMPRA","José Manuel Fernández Norniella"
2012-03-08,"15:03:56",NA,"AGENCIAS BANCARIAS(ANTICIPO VENTANILLA)","4300","DISPOSICION EFECTIVO OFICINA","Ildefonso Sánchez Barcoj"
2012-03-09,"14:38:51","E.S. ARBA-AREA 108","GASOLINERAS","60.08","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-09,"16:01:11","VILLAGORDO CABRIEL-DIR. M","AGIP","28.2","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-09,"19:52:33",NA,"CAJEROS AUTOMATICOS","1000","REINTEGRO EN CAJERO PROPIO","Rodrigo Rato Figaredo"
2012-03-09,"23:14:20","CASA PEPA RESTAURANT","RESTAURANTES RESTO","145.5","COMPRA","Ildefonso Sánchez Barcoj"
2012-03-10,"14:07:29",NA,"AGIP","-1.13","BONIFICACION POR TARJETA DE CREDITO","Ildefonso Sánchez Barcoj"
